,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
189,1390.6952,507.95673,1339.6924,507.95178,1632.7107,528.9564,1483.6923,552.9575,1377.6921,389.95352,1015.615,534.9475,410.55698,580.96875,1332.6917,518.95197,399.52985,481.97015,1337.6932,318.9496
190,1390.6879,507.95563,1339.6847,507.95074,1632.7063,528.95355,1483.6847,552.95557,1377.6846,389.95258,1015.6032,534.94556,410.5473,580.9664,1332.6838,518.9509,399.51953,481.96863,1337.6843,318.94876
191,1390.6802,507.95435,1339.6761,507.95026,1632.6976,528.9517,1483.6765,552.9542,1377.6749,389.95135,1015.596,534.94385,410.53714,580.9635,1332.6753,518.9506,399.50842,481.9648,1337.6747,318.94827
192,1390.6677,507.95306,1339.6649,507.94904,1632.686,528.9506,1483.6649,552.95294,1377.6635,389.94992,1015.5826,534.9425,410.5265,580.96643,1332.6642,518.9492,399.49323,481.96826,1337.6643,318.947
193,1390.6554,507.95282,1339.6519,507.94818,1632.6713,528.9508,1483.6538,552.953,1377.6506,389.94974,1015.5685,534.9415,410.5127,580.9644,1332.6515,518.9483,399.4773,481.96655,1337.6508,318.94617
194,1390.6307,507.95874,1339.6267,507.95398,1632.6486,528.9581,1483.6289,552.9603,1377.6251,389.95517,1015.54767,534.94354,410.49707,580.9726,1332.6262,518.95404,399.45868,481.97256,1337.6249,318.9517
195,1390.6254,507.95712,1339.6207,507.95123,1632.6418,528.9598,1483.6228,552.9582,1377.6206,389.95337,1015.54254,534.94055,410.48947,580.9707,1332.6201,518.9512,399.44983,481.97058,1337.619,318.9492
196,1390.62,507.95526,1339.6168,507.94962,1632.6415,528.95636,1483.617,552.95715,1377.6149,389.95203,1015.53265,534.93976,410.4759,580.96796,1332.6161,518.9496,399.43652,481.96802,1337.6146,318.94775
197,1390.6132,507.9557,1339.61,507.9499,1632.6337,528.9563,1483.61,552.95746,1377.6073,389.9524,1015.522,534.9395,410.468,580.9672,1332.6091,518.95,399.43054,481.9682,1337.6068,318.948
198,1390.6045,507.9544,1339.6001,507.94855,1632.628,528.9531,1483.602,552.95557,1377.5994,389.95102,1015.5093,534.9385,410.4466,580.9642,1332.5995,518.9487,399.4085,481.96472,1337.5983,318.9468
199,1390.5935,507.95392,1339.5884,507.94818,1632.6161,528.9535,1483.591,552.9556,1377.5874,389.95062,1015.4982,534.936,410.4272,580.96436,1332.5876,518.94824,399.388,481.96478,1337.5856,318.946
200,1390.5824,507.95245,1339.5781,507.94687,1632.6072,528.9514,1483.5801,552.9536,1377.5774,389.94897,1015.48737,534.9349,410.42233,580.9625,1332.5774,518.94684,399.38177,481.96307,1337.576,318.94476
201,1390.5751,507.95526,1339.5696,507.9483,1632.6001,528.95544,1483.573,552.9574,1377.5697,389.95154,1015.4738,534.9373,410.40887,580.96643,1332.569,518.94824,399.3642,481.9663,1337.5665,318.9462
202,1390.5627,507.9552,1339.5564,507.94806,1632.5864,528.95624,1483.5604,552.9572,1377.5574,389.9515,1015.4619,534.9374,410.3978,580.96643,1332.5558,518.94806,399.35205,481.96753,1337.5538,318.94586
203,1390.5492,507.95547,1339.543,507.94858,1632.5739,528.9564,1483.5458,552.9577,1377.5438,389.95178,1015.4477,534.93787,410.3871,580.9694,1332.5422,518.94855,399.3388,481.97015,1337.5404,318.94635
204,1390.5367,507.95642,1339.5306,507.94952,1632.5679,528.9569,1483.5336,552.95886,1377.5316,389.95245,1015.4323,534.9365,410.3678,580.96643,1332.5298,518.94934,399.3164,481.96588,1337.5287,318.94678
205,1390.529,507.95633,1339.5236,507.94922,1632.5625,528.9579,1483.5276,552.95917,1377.5237,389.9524,1015.4201,534.93384,410.35504,580.962,1332.5228,518.9492,399.3042,481.96167,1337.5211,318.94644
