,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
0,406.00214,129.0093,348.0022,247.00891,448.00266,393.00922,568.0062,469.0094,398.00183,216.00906,506.00375,407.00943,352.0027,397.00812,295.00357,409.00632,407.0022,155.00922,386.00195,203.00908
1,406.0044,129.01082,348.0046,247.00879,448.00485,393.0109,568.0087,469.0129,398.0042,216.01016,506.00604,407.0119,352.00543,397.00732,295.00742,409.00644,407.00446,155.01082,386.00443,203.00993
2,406.00323,129.00935,348.00378,247.00671,448.00458,393.00964,568.0029,469.01062,398.003,216.00859,506.00357,407.01038,352.00513,397.00543,295.00772,409.0032,407.0033,155.00934,386.0031,203.00839
3,406.00232,129.01566,348.0031,247.0138,448.00305,393.01572,568.0028,469.01736,398.00232,216.01503,506.00317,407.01633,352.00397,397.01288,295.00684,409.011,407.00238,155.01561,386.00247,203.01505
4,405.99957,129.0119,347.99994,247.01118,448.00043,393.01108,567.9968,469.01233,397.99957,216.01141,506.00015,407.01218,352.00095,397.00995,295.00305,409.00882,406.99963,155.01189,385.99966,203.01149
5,405.99963,129.01158,347.99982,247.01007,448.00052,393.01135,567.99963,469.01196,397.99976,216.01114,506.0004,407.0121,352.00098,397.00928,295.00366,409.00778,406.99973,155.01157,385.99994,203.01111
6,406.00275,129.01828,348.00348,247.01651,448.00415,393.01804,568.0017,469.02057,398.0027,216.01764,506.00278,407.01892,352.00494,397.0155,295.0074,409.01416,407.00284,155.01826,386.00305,203.01768
7,405.99966,129.01463,348.00037,247.01288,448.00024,393.01443,568.00037,469.01663,397.99957,216.014,505.99927,407.01602,352.00134,397.01212,295.00388,409.00998,406.99976,155.01463,385.99982,203.01393
8,406.00165,129.0351,348.00177,247.03467,448.00336,393.03723,568.004,469.0405,398.00153,216.03476,506.0034,407.03918,352.0025,397.03625,295.00217,409.03522,407.0027,155.04445,386.00162,203.03505
9,406.0016,129.0353,348.00165,247.03485,448.0033,393.03754,568.004,469.0407,398.00146,216.03494,506.00327,407.03946,352.00238,397.0365,295.0021,409.03546,407.00262,155.04463,386.00153,203.03526
10,406.00378,129.02512,348.00342,247.02347,448.00623,393.02594,568.0093,469.03015,398.00372,216.0244,506.0078,407.0283,352.00476,397.0249,295.00122,409.0234,407.00488,155.03432,386.00366,203.02452
11,406.00198,129.04811,348.0005,247.04749,448.0052,393.05023,568.0104,469.0561,398.00174,216.04745,506.00845,407.053,352.00186,397.05112,294.99762,409.05115,407.0031,155.05742,386.00162,203.04805
12,406.00537,129.04352,348.00354,247.04095,448.00812,393.04477,568.01135,469.05035,398.00525,216.0427,506.01074,407.04745,352.00485,397.044,294.99966,409.04236,407.00647,155.05272,386.00513,203.04292
13,406.005,129.05894,348.0029,247.0577,448.00775,393.06244,568.01447,469.06937,398.00482,216.05841,506.0114,407.06464,352.00278,397.06216,294.99442,409.0618,407.0061,155.06819,386.00464,203.05888
14,406.00925,129.0517,348.00705,247.04912,448.0121,393.0537,568.01965,469.05994,398.0091,216.05121,506.01642,407.0571,352.00763,397.0536,294.9989,409.0529,407.0103,155.06088,386.0089,203.0512
15,406.01672,129.05998,348.01404,247.06058,448.0201,393.06302,568.02563,469.0702,398.01642,216.0598,506.02377,407.0658,352.0142,397.06595,295.00333,409.0662,407.01782,155.06914,386.01605,203.06064
16,406.01984,129.05377,348.0169,247.05246,448.02316,393.05542,568.0321,469.06454,398.01953,216.0533,506.02768,407.0584,352.0169,397.05743,295.0052,409.0584,407.02094,155.06302,386.0193,203.05353
17,406.01587,129.0597,348.0129,247.05894,448.0191,393.06204,568.0278,469.07086,398.01566,216.05937,506.02457,407.06607,352.01257,397.06406,295.00064,409.06497,407.01697,155.06891,386.01526,203.05975
18,406.02277,129.07434,348.01923,247.07446,448.02585,393.0797,568.0366,469.09015,398.02252,216.07405,506.03098,407.08258,352.0185,397.08093,295.0046,409.08313,407.02386,155.08347,386.02197,203.07455
19,406.02405,129.07129,348.02106,247.06905,448.02667,393.0753,568.03796,469.08392,398.02393,216.07089,506.0311,407.07858,352.0202,397.07544,295.00653,409.07693,407.0252,155.08057,386.02338,203.07097
20,406.02744,129.0767,348.0239,247.07587,448.03,393.0821,568.041,469.09283,398.02728,216.07622,506.0346,407.08563,352.02252,397.0824,295.00842,409.0852,407.02856,155.08589,386.0265,203.07645
21,406.02814,129.06866,348.0254,247.06668,448.03174,393.07227,568.04376,469.0832,398.02808,216.06813,506.03625,407.07614,352.02496,397.07275,295.01056,409.07394,407.0293,155.07793,386.0276,203.0684
22,406.0281,129.07907,348.02478,247.07848,448.03244,393.08493,568.043,469.0951,398.02795,216.07866,506.03696,407.0891,352.0244,397.0854,295.0105,409.08862,407.02924,155.08823,386.02747,203.07913
23,406.0282,129.06056,348.02533,247.05878,448.03174,393.0638,568.0408,469.0721,398.0279,216.06018,506.0354,407.06766,352.02512,397.06427,295.01212,409.06577,407.02936,155.0698,386.02765,203.06055
24,406.032,129.07718,348.0288,247.07607,448.0356,393.08167,568.0458,469.09082,398.03165,216.07693,506.03964,407.08563,352.02808,397.08228,295.0145,409.08365,407.0332,155.08636,386.03113,203.07722
25,406.03232,129.05713,348.02975,247.05582,448.03613,393.05902,568.04663,469.06616,398.03204,216.05687,506.03976,407.06232,352.02972,397.0604,295.0182,409.0608,407.0335,155.06631,386.0317,203.05727
26,406.0335,129.06535,348.03134,247.06538,448.0379,393.06772,568.0469,469.07642,398.03336,216.06525,506.0408,407.07095,352.03137,397.06992,295.01917,409.07086,407.03473,155.07443,386.03296,203.06566
27,406.03314,129.05733,348.03113,247.0553,448.03705,393.05933,568.0441,469.06723,398.03308,216.05702,506.03934,407.06244,352.03113,397.05902,295.02063,409.0585,407.03433,155.06662,386.03275,203.05722
28,406.03564,129.06006,348.03354,247.05905,448.03973,393.06317,568.0485,469.07108,398.03558,216.05971,506.04227,407.06674,352.03433,397.06335,295.02438,409.06467,407.0368,155.06926,386.03528,203.06
29,406.03354,129.0558,348.03174,247.05264,448.03668,393.05783,568.04346,469.06506,398.03345,216.05533,506.03793,407.06076,352.03235,397.0567,295.02173,409.05646,407.03473,155.06494,386.03326,203.05507
30,406.03375,129.05998,348.03183,247.05873,448.03687,393.06284,568.04346,469.07053,398.0337,216.05948,506.03842,407.06622,352.03226,397.06308,295.02124,409.06226,407.03497,155.0691,386.0334,203.05981
31,406.03168,129.05275,348.02988,247.04916,448.0343,393.05554,568.04236,469.06454,398.0316,216.05188,506.03574,407.05954,352.0307,397.05264,295.02164,409.0512,407.03284,155.06201,386.03137,203.05174
32,406.03162,129.0548,348.02972,247.05261,448.0343,393.05817,568.0404,469.06644,398.03156,216.05397,506.036,407.06107,352.0304,397.05606,295.02063,409.05588,407.03278,155.06406,386.03137,203.05394
33,406.0296,129.04852,348.0279,247.0461,448.0332,393.05103,568.042,469.0575,398.02954,216.04782,506.03558,407.05396,352.0289,397.0498,295.01953,409.04837,407.03082,155.05775,386.02945,203.04787
34,406.03107,129.061,348.02872,247.06046,448.03467,393.06445,568.0431,469.0744,398.03094,216.06047,506.03723,407.06888,352.02917,397.0649,295.01974,409.06555,407.0323,155.07022,386.03058,203.06082
35,406.02777,129.04913,348.02563,247.04544,448.03088,393.05112,568.03796,469.06046,398.0276,216.0482,506.03293,407.0548,352.02585,397.04874,295.01675,409.0467,407.029,155.05832,386.0273,203.04825
36,406.02753,129.04912,348.02533,247.04517,448.0305,393.05112,568.0377,469.0605,398.02734,216.04819,506.0326,407.0548,352.0254,397.04855,295.01633,409.04642,407.02875,155.0583,386.02704,203.04826
37,406.02798,129.05502,348.02536,247.0539,448.0307,393.0578,568.0395,469.06622,398.0278,216.0543,506.03375,407.0618,352.0258,397.05762,295.01556,409.05725,407.02924,155.0641,386.02753,203.0546
38,406.03018,129.04893,348.028,247.04697,448.03348,393.05075,568.0431,469.06128,398.02997,216.04803,506.03638,407.05542,352.0285,397.0503,295.02014,409.04852,407.03143,155.05807,386.0299,203.04857
39,406.0287,129.0606,348.02606,247.05905,448.03146,393.06454,568.0386,469.07477,398.02832,216.06012,506.03482,407.06882,352.02567,397.06375,295.01575,409.0625,407.0299,155.0697,386.028,203.06078
40,406.03235,129.05305,348.03033,247.05006,448.03546,393.05548,568.04553,469.0642,398.0322,216.05237,506.039,407.06018,352.03024,397.05466,295.02045,409.0527,407.03357,155.0622,386.0321,203.0526
41,406.03345,129.06766,348.03134,247.06595,448.03687,393.07123,568.0471,469.08206,398.0332,216.06732,506.0408,407.0762,352.03082,397.07184,295.01917,409.07104,407.03467,155.0768,386.03296,203.06793
42,406.0326,129.05934,348.03073,247.05554,448.03625,393.06268,568.0465,469.07166,398.0324,216.05882,506.03986,407.0665,352.03098,397.06036,295.01907,409.0592,407.0338,155.06851,386.0321,203.05865
43,406.0304,129.07132,348.028,247.06924,448.03302,393.07703,568.0427,469.0872,398.0302,216.07101,506.03748,407.0814,352.02695,397.0757,295.01483,409.07623,407.03162,155.08055,386.02994,203.0713
44,406.02838,129.06604,348.02554,247.06284,448.03192,393.07034,568.04407,469.0824,398.02808,216.06569,506.0368,407.07553,352.02536,397.06818,295.0145,409.06738,407.02966,155.0752,386.0277,203.06584
45,406.02682,129.07477,348.02396,247.07358,448.03052,393.08035,568.0402,469.09125,398.02664,216.0746,506.036,407.08444,352.02332,397.08,295.0105,409.0799,407.0281,155.08382,386.0263,203.07484
46,406.02734,129.07082,348.0243,247.06726,448.03177,393.07574,568.04395,469.0875,398.02716,216.07034,506.03775,407.0813,352.02393,397.07324,295.0106,409.07288,407.0286,155.07991,386.02692,203.07037
47,406.03156,129.08878,348.02774,247.08932,448.03598,393.09375,568.0484,469.10522,398.03134,216.08871,506.04083,407.09802,352.02667,397.09674,295.01108,409.09836,407.03278,155.09781,386.03094,203.08972
48,406.02438,129.07803,348.021,247.07564,448.02875,393.08246,568.0421,469.0935,398.02402,216.07784,506.0352,407.08707,352.01944,397.08276,295.0034,409.08298,407.02557,155.08711,386.02356,203.07828
49,406.0271,129.09982,348.02246,247.10037,448.03137,393.10645,568.0453,469.1186,398.0267,216.09999,506.03723,407.1118,352.01996,397.1094,295.0007,409.11237,407.02832,155.10905,386.02597,203.10081
50,406.03003,129.07903,348.02664,247.07648,448.03363,393.08398,568.0461,469.09534,398.0298,216.0783,506.0384,407.08923,352.02444,397.08408,295.00812,409.08392,407.03122,155.08835,386.02924,203.07877
51,406.02753,129.08414,348.0234,247.08363,448.0313,393.09122,568.0421,469.10175,398.0271,216.08386,506.03583,407.09543,352.0213,397.09177,295.00287,409.09283,407.02875,155.09338,386.0265,203.08473
52,406.02805,129.07071,348.0249,247.06691,448.03183,393.07513,568.0447,469.0866,398.02783,216.07005,506.03772,407.08063,352.02344,397.07382,295.00735,409.0743,407.02924,155.08006,386.0274,203.07033
53,406.02637,129.07477,348.02283,247.07309,448.03027,393.08035,568.04034,469.09064,398.026,216.07423,506.03528,407.085,352.0218,397.08047,295.0057,409.08148,407.02753,155.08395,386.02563,203.07483
54,406.0224,129.06483,348.0196,247.06145,448.02606,393.06863,568.03766,469.07724,398.02206,216.06415,506.0313,407.07275,352.01843,397.06772,295.00308,409.06662,407.02356,155.07405,386.0219,203.06433
55,406.021,129.06445,348.01797,247.0629,448.02567,393.0687,568.03735,469.07675,398.02063,216.06393,506.03058,407.07245,352.01776,397.0688,295.0033,409.07007,407.0222,155.07372,386.02032,203.06439
56,406.02008,129.05562,348.0176,247.0526,448.0246,393.05838,568.03674,469.06577,398.01978,216.0548,506.0292,407.0623,352.0177,397.05728,295.0055,409.05612,407.02124,155.06491,386.01974,203.05502
57,406.02106,129.06516,348.01807,247.064,448.0258,393.06906,568.03516,469.07797,398.0206,216.06447,506.0294,407.07297,352.018,397.06943,295.00363,409.0678,407.02228,155.07437,386.02045,203.0653
58,406.0185,129.04869,348.0161,247.04544,448.02298,393.05112,568.03394,469.06018,398.0182,216.04779,506.0278,407.0559,352.0161,397.0495,295.00543,409.04645,407.0197,155.05797,386.0182,203.04796
59,406.02026,129.05737,348.0181,247.05573,448.02408,393.06027,568.03186,469.06815,398.02008,216.05656,506.0271,407.06403,352.0178,397.06018,295.00742,409.05774,407.02155,155.06667,386.01978,203.05699
60,406.0167,129.04544,348.01486,247.04254,448.01984,393.0473,568.0292,469.0534,398.01654,216.04474,506.02344,407.0504,352.0153,397.04633,295.00607,409.04266,407.01794,155.05472,386.01642,203.04504
61,406.02136,129.05324,348.01938,247.05133,448.02496,393.05624,568.0331,469.06247,398.0212,216.05234,506.02774,407.0599,352.02002,397.05542,295.01047,409.0531,407.02258,155.06253,386.02118,203.05295
62,406.02298,129.03818,348.02148,247.03441,448.02692,393.0395,568.0358,469.04535,398.0229,216.03723,506.0297,407.04294,352.02338,397.03717,295.0166,409.03375,407.02423,155.04747,386.02286,203.03723
63,406.02127,129.0439,348.0197,247.04108,448.02466,393.04694,568.03235,469.05316,398.02112,216.04285,506.0276,407.05054,352.02118,397.0443,295.01385,409.04034,407.02258,155.05316,386.02106,203.043
64,406.0232,129.04153,348.02225,247.03758,448.02655,393.0434,568.0343,469.04987,398.02307,216.04025,506.0292,407.04678,352.0236,397.04053,295.0177,409.03595,407.02448,155.05083,386.0232,203.0405
65,406.02325,129.03224,348.02307,247.02838,448.02618,393.0328,568.0309,469.03738,398.02338,216.03102,506.02646,407.03546,352.02472,397.02985,295.0213,409.0239,407.02448,155.04152,386.02356,203.0314
66,406.0254,129.027,348.02518,247.02292,448.02832,393.02747,568.03284,469.03226,398.02545,216.02563,506.02795,407.02985,352.0271,397.0241,295.02286,409.01816,407.0266,155.03627,386.02563,203.02606
67,406.0254,129.02856,348.02518,247.02469,448.02826,393.02893,568.0325,469.03302,398.02554,216.02759,506.02795,407.03146,352.02713,397.02615,295.0238,409.02023,407.02664,155.03775,386.02545,203.02791
68,406.0294,129.02551,348.02927,247.0214,448.03186,393.0254,568.0355,469.0299,398.0294,216.02477,506.03036,407.0278,352.03107,397.02225,295.02838,409.01642,407.03064,155.03476,386.02945,203.02513
69,406.03052,129.02576,348.0299,247.02255,448.0335,393.02594,568.03613,469.03122,398.03046,216.02502,506.03036,407.028,352.0323,397.02338,295.02945,409.01773,407.0318,155.03502,386.03046,203.02512
70,406.03192,129.0265,348.03165,247.02347,448.03497,393.02695,568.0388,469.03162,398.03192,216.02577,506.03284,407.02945,352.0339,397.02426,295.03162,409.0184,407.0332,155.0359,386.032,203.02594
71,406.03616,129.02399,348.03564,247.02098,448.03876,393.02426,568.0409,469.0283,398.03607,216.02338,506.03577,407.02673,352.03827,397.02145,295.03708,409.0145,407.03745,155.03336,386.0362,203.0234
72,406.0354,129.02414,348.03506,247.02074,448.03784,393.02475,568.0394,469.02896,398.03522,216.02347,506.03403,407.0272,352.03735,397.02133,295.03476,409.01443,407.03665,155.03351,386.03534,203.02342
73,406.03116,129.02531,348.031,247.02109,448.03357,393.02612,568.03564,469.02945,398.03107,216.02452,506.03055,407.0282,352.03357,397.02213,295.03204,409.01517,407.0324,155.03465,386.03125,203.02448
74,406.03336,129.02498,348.0335,247.02072,448.0359,393.02368,568.0375,469.0271,398.03336,216.02396,506.03174,407.0251,352.03613,397.0208,295.03384,409.01376,407.0346,155.03427,386.03357,203.02393
75,406.03647,129.02347,348.03625,247.0191,448.03915,393.02228,568.03876,469.02582,398.0364,216.02246,506.0351,407.02405,352.0389,397.019,295.03738,409.01184,407.03772,155.03279,386.03662,203.0222
76,406.0344,129.02353,348.0341,247.0195,448.03723,393.0224,568.03845,469.0267,398.03436,216.02255,506.0346,407.02457,352.0366,397.01917,295.0356,409.01138,407.03564,155.03276,386.0345,203.0223
77,406.03088,129.02438,348.0307,247.02063,448.03375,393.0246,568.0343,469.0289,398.0307,216.0235,506.03174,407.02673,352.0334,397.0203,295.03177,409.01245,407.0321,155.03372,386.03082,203.02335
78,406.03015,129.02214,348.0297,247.01834,448.03265,393.02252,568.0343,469.02643,398.02988,216.02129,506.03055,407.02484,352.03204,397.0185,295.03137,409.01215,407.03137,155.0315,386.02994,203.02124
79,406.03317,129.0263,348.03296,247.02281,448.0359,393.02625,568.03534,469.03033,398.03302,216.02539,506.03232,407.0281,352.03577,397.02258,295.03394,409.01614,407.0344,155.03569,386.03293,203.02531
80,406.03485,129.02306,348.03445,247.01913,448.037,393.0231,568.03577,469.02655,398.03485,216.02202,506.0331,407.02457,352.0368,397.0195,295.0353,409.01147,407.03607,155.03244,386.03497,203.02193
81,406.03375,129.02554,348.0338,247.02246,448.03522,393.02527,568.03406,469.0282,398.03375,216.02454,506.0312,407.02682,352.03574,397.02246,295.0353,409.01633,407.03497,155.03488,386.034,203.02425
82,406.0374,129.02805,348.03714,247.02467,448.04004,393.02792,568.0388,469.03098,398.03738,216.02708,506.03534,407.0294,352.0396,397.02536,295.0393,409.01907,407.03864,155.03735,386.0376,203.02693
83,406.04034,129.02841,348.04028,247.02435,448.0421,393.02856,568.04,469.0311,398.04034,216.02727,506.03735,407.02927,352.04276,397.025,295.0415,409.0183,407.04156,155.03775,386.04047,203.0269
84,406.0373,129.03232,348.03735,247.02939,448.03894,393.0318,568.0358,469.03375,398.0373,216.03134,506.03424,407.03287,352.0396,397.03003,295.03903,409.02353,407.0385,155.04163,386.0374,203.0315
85,406.04172,129.02533,348.0418,247.02234,448.0437,393.02524,568.0407,469.02905,398.0417,216.02437,506.0386,407.02676,352.0441,397.02316,295.04343,409.01678,407.04297,155.0347,386.04184,203.02461
86,406.039,129.0334,348.03894,247.02957,448.04108,393.0334,568.03796,469.03693,398.039,216.03215,506.03635,407.03455,352.04102,397.0303,295.03998,409.02225,407.04025,155.04279,386.039,203.03235
87,406.03857,129.02744,348.03827,247.02353,448.04077,393.02756,568.0377,469.03214,398.03857,216.02637,506.03607,407.02954,352.0404,397.0239,295.0395,409.01807,407.0398,155.03676,386.03857,203.0262
88,406.0384,129.02411,348.038,247.01964,448.04108,393.02426,568.03894,469.02963,398.03842,216.0229,506.03616,407.02603,352.04028,397.0206,295.03955,409.01355,407.0396,155.03334,386.03833,203.02257
89,406.04016,129.02576,348.04,247.02097,448.04254,393.0268,568.0398,469.03006,398.0401,216.02466,506.03796,407.02774,352.04257,397.02185,295.041,409.01434,407.04138,155.03508,386.03998,203.02448
90,406.03192,129.02237,348.03168,247.01823,448.03354,393.02356,568.0294,469.02765,398.03192,216.02127,506.02948,407.02536,352.03375,397.01974,295.0338,409.01202,407.03314,155.03165,386.03177,203.02147
91,406.03424,129.02196,348.0343,247.01743,448.03625,393.02368,568.0314,469.0277,398.03424,216.02074,506.03116,407.0251,352.03714,397.0184,295.0369,409.0097,407.03546,155.03127,386.03424,203.02063
92,406.0321,129.02545,348.03195,247.02098,448.0343,393.0271,568.032,469.02985,398.03207,216.02419,506.0303,407.02805,352.03506,397.02185,295.03424,409.0127,407.03333,155.03484,386.03223,203.02393
93,406.02936,129.02315,348.02933,247.01852,448.03052,393.02454,568.0271,469.02844,398.0293,216.02196,506.02692,407.02618,352.0315,397.01947,295.03192,409.01157,407.0306,155.03256,386.02966,203.02176
94,406.03198,129.02232,348.03223,247.01765,448.0338,393.0226,568.0281,469.0252,398.03198,216.02112,506.0289,407.0235,352.03476,397.01797,295.03445,409.0093,407.0332,155.03166,386.0324,203.02098
95,406.03094,129.0223,348.03125,247.01752,448.03253,393.02264,568.0277,469.0246,398.03088,216.02107,506.0282,407.02332,352.03412,397.01755,295.03302,409.00873,407.0321,155.03162,386.03125,203.02097
96,406.02563,129.02238,348.0259,247.01828,448.0266,393.02213,568.0221,469.0254,398.02557,216.02136,506.0227,407.02353,352.0279,397.0185,295.0272,409.01117,407.0268,155.03175,386.02585,203.02126
97,406.02515,129.02515,348.02545,247.021,448.02637,393.02557,568.02295,469.0287,398.0251,216.02414,506.02246,407.0265,352.0277,397.0213,295.02725,409.01328,407.0263,155.03452,386.02545,203.02393
98,406.02698,129.02591,348.02728,247.02148,448.0284,393.02573,568.0241,469.02832,398.02692,216.02481,506.0241,407.02704,352.02917,397.0219,295.02872,409.0131,407.02817,155.03514,386.0271,203.02477
99,406.02063,129.02765,348.02087,247.0233,448.02188,393.02777,568.0185,469.03198,398.02063,216.02655,506.0182,407.02963,352.0222,397.0241,295.02246,409.01562,407.0218,155.03696,386.0208,203.02637
100,406.02142,129.02988,348.02103,247.02507,448.02258,393.03055,568.0187,469.03433,398.02124,216.02869,506.01904,407.03217,352.0223,397.02582,295.0226,409.01608,407.02258,155.03929,386.02142,203.02823
101,406.02283,129.0302,348.02258,247.02637,448.0243,393.03012,568.02094,469.03305,398.02274,216.02925,506.0215,407.03137,352.02448,397.0274,295.0232,409.01752,407.024,155.03957,386.0229,203.02928
102,406.02112,129.02992,348.0207,247.02739,448.02283,393.02936,568.0196,469.03302,398.02097,216.02907,506.02002,407.0309,352.02246,397.0282,295.02087,409.01984,407.02228,155.03926,386.02106,203.02936
103,406.0255,129.03046,348.02435,247.02853,448.0277,393.02972,568.0249,469.03223,398.02527,216.0298,506.02533,407.0312,352.02612,397.0293,295.02475,409.0212,407.02667,155.03983,386.02533,203.0302
104,406.0257,129.03282,348.02448,247.0317,448.028,393.03156,568.0277,469.03494,398.02542,216.03233,506.0265,407.0334,352.02576,397.0328,295.02274,409.02463,407.0268,155.04211,386.02545,203.03265
105,406.0244,129.03423,348.023,247.03302,448.0276,393.0319,568.02905,469.03497,398.02417,216.03366,506.02667,407.03348,352.02505,397.0339,295.0224,409.02682,407.02557,155.04347,386.02408,203.0342
106,406.02838,129.03284,348.0267,247.0322,448.03256,393.03024,568.03284,469.03278,398.02808,216.03223,506.03183,407.032,352.02887,397.03302,295.02576,409.025,407.02954,155.04207,386.02805,203.03284
107,406.03088,129.03413,348.02887,247.03227,448.0351,393.0332,568.03705,469.03802,398.03046,216.03354,506.03418,407.03607,352.03113,397.03302,295.0268,409.02536,407.03204,155.04344,386.0304,203.0339
108,406.03302,129.03552,348.03137,247.0322,448.03638,393.03583,568.0383,469.0404,398.0326,216.0348,506.03436,407.0381,352.0329,397.03372,295.02875,409.0259,407.03418,155.04485,386.0326,203.03496
109,406.03284,129.03682,348.03174,247.0325,448.036,393.039,568.0387,469.04288,398.0326,216.03607,506.03445,407.04123,352.03345,397.0345,295.02994,409.02548,407.034,155.04613,386.03278,203.0359
110,406.036,129.04247,348.03503,247.03783,448.03833,393.04364,568.03937,469.04892,398.0359,216.04134,506.0351,407.04645,352.03622,397.03934,295.03137,409.02963,407.03717,155.05179,386.03607,203.04129
111,406.0373,129.03818,348.03616,247.03372,448.03934,393.0386,568.0377,469.04382,398.0371,216.03717,506.0352,407.0407,352.03796,397.03485,295.03467,409.02496,407.03845,155.04749,386.03723,203.03702
112,406.04608,129.03912,348.0453,247.03604,448.04895,393.03873,568.0465,469.04184,398.0459,216.03815,506.04385,407.04047,352.0478,397.0367,295.04416,409.02698,407.04724,155.04842,386.04602,203.0384
113,406.05,129.04129,348.04898,247.03897,448.05276,393.04083,568.05145,469.04443,398.0499,216.04042,506.0477,407.04285,352.05194,397.03992,295.04773,409.031,407.05115,155.05061,386.05005,203.041
114,406.0478,129.04146,348.04736,247.04019,448.05005,393.04022,568.04736,469.04184,398.04782,216.04086,506.04385,407.04114,352.0499,397.04123,295.04694,409.03308,407.04898,155.05074,386.04803,203.04128
115,406.05414,129.04613,348.05386,247.04538,448.05743,393.0447,568.05493,469.04492,398.0541,216.04549,506.0516,407.0459,352.05743,397.0469,295.05502,409.03857,407.05536,155.05539,386.0545,203.04585
116,406.06122,129.04436,348.0606,247.04489,448.06567,393.0422,568.06226,469.0434,398.0611,216.04387,506.05838,407.0431,352.06482,397.0468,295.06137,409.03897,407.0624,155.05354,386.0611,203.04488
117,406.06204,129.04613,348.06104,247.04579,448.0667,393.04495,568.06384,469.04504,398.06177,216.0457,506.05948,407.04578,352.0653,397.04782,295.06155,409.04053,407.06323,155.05531,386.06174,203.04636
118,406.06677,129.04767,348.0656,247.04718,448.07184,393.04648,568.0697,469.04755,398.0666,216.04712,506.06424,407.04782,352.07022,397.0493,295.06656,409.04156,407.068,155.0569,386.06653,203.04755
119,406.0653,129.04416,348.06415,247.04248,448.07074,393.04343,568.07007,469.04535,398.06503,216.04343,506.0638,407.04456,352.06866,397.04425,295.06552,409.0357,407.06653,155.05347,386.06485,203.0436
120,406.065,129.04514,348.0636,247.04318,448.07068,393.04498,568.07,469.0463,398.0648,216.0445,506.06314,407.04593,352.06824,397.0452,295.06567,409.03555,407.06622,155.05443,386.0645,203.04462
121,406.0641,129.04391,348.06268,247.04193,448.06952,393.04385,568.0685,469.0445,398.0639,216.0432,506.06232,407.04532,352.06702,397.04404,295.06454,409.0342,407.0653,155.05316,386.06366,203.04358
122,406.06207,129.04381,348.0603,247.04117,448.06735,393.04294,568.06726,469.04373,398.06183,216.04292,506.0606,407.04358,352.0649,397.04248,295.0624,409.0329,407.0633,155.05315,386.0617,203.04303
123,406.06113,129.04324,348.05978,247.0414,448.06653,393.04227,568.0653,469.0418,398.0609,216.04242,506.05975,407.04312,352.0649,397.04193,295.06256,409.03244,407.06232,155.05264,386.0611,203.0425
124,406.0608,129.04482,348.05945,247.04312,448.06635,393.04364,568.0643,469.0431,398.06067,216.04364,506.05933,407.04434,352.0647,397.04373,295.06207,409.03473,407.06198,155.05424,386.06085,203.04382
125,406.06067,129.03989,348.0597,247.03784,448.06677,393.03952,568.06494,469.04102,398.0605,216.03888,506.06018,407.04092,352.06543,397.03812,295.06293,409.02945,407.0619,155.04938,386.0608,203.03908
126,406.06195,129.04839,348.06052,247.04514,448.06836,393.04926,568.06726,469.04987,398.0618,216.0471,506.06122,407.0507,352.0668,397.04645,295.0652,409.0369,407.06317,155.05783,386.062,203.04692
127,406.0594,129.0433,348.05838,247.03976,448.0653,393.04498,568.0635,469.04584,398.0593,216.04218,506.05856,407.0471,352.0643,397.04147,295.06195,409.0315,407.0606,155.05273,386.05945,203.042
128,406.06055,129.04962,348.05994,247.04544,448.0664,393.05106,568.0634,469.05188,398.06055,216.04843,506.05936,407.05246,352.06573,397.0467,295.06436,409.03592,407.06183,155.05896,386.06064,203.04785
129,406.06223,129.04684,348.06174,247.04233,448.06784,393.048,568.06506,469.0495,398.06216,216.04576,506.05975,407.04962,352.06732,397.04364,295.0657,409.0331,407.06348,155.05626,386.0624,203.04529
130,406.0605,129.04587,348.0596,247.04169,448.06622,393.04767,568.06104,469.04843,398.06042,216.04492,506.0575,407.04883,352.06494,397.04324,295.06262,409.0329,407.06177,155.05522,386.06058,203.04456
131,406.06677,129.04503,348.06577,247.04092,448.07248,393.04666,568.06616,469.04776,398.06668,216.04411,506.06406,407.04782,352.07205,397.04208,295.07065,409.03238,407.068,155.05443,386.06677,203.04399
132,406.06653,129.03969,348.06543,247.03618,448.0722,393.04147,568.06805,469.042,398.06647,216.0386,506.06354,407.0431,352.07175,397.03784,295.07135,409.02805,407.06775,155.04901,386.0665,203.03848
133,406.06226,129.04744,348.0611,247.04396,448.06757,393.04846,568.06165,469.04828,398.06204,216.04645,506.059,407.0493,352.0673,397.04565,295.06598,409.0348,407.06348,155.05684,386.06213,203.04674
134,406.06375,129.04626,348.06287,247.04347,448.06934,393.04675,568.0624,469.04532,398.06354,216.04541,506.06015,407.0477,352.06924,397.04492,295.06857,409.03522,407.06497,155.05565,386.06366,203.04572
135,406.0595,129.04625,348.05896,247.04272,448.06473,393.04773,568.0581,469.04758,398.05933,216.0453,506.05566,407.0493,352.065,397.04468,295.06415,409.0345,407.06073,155.0556,386.0595,203.04568
136,406.0609,129.04967,348.06058,247.04712,448.06577,393.05035,568.0561,469.0499,398.0608,216.04865,506.05566,407.05145,352.0664,397.04938,295.06494,409.03876,407.06213,155.05902,386.061,203.04904
